,LOCATION,TIME,Corporate_Tax,Interest_Rates,Unemployment_Rates,Income_Tax,GDP,CPI
968,MEX,2004,19.613,9.538333,3.915833,19.613,11921.837,4.688407
969,MEX,2005,18.028,9.4175,3.595785,18.028,12539.95753,3.988061
970,MEX,2006,17.782,8.388333,3.596744,17.782,13720.688230000002,3.629463
971,MEX,2007,17.288,7.793334,3.721604,17.288,14233.029480000001,3.96685
972,MEX,2008,18.328,8.3125,3.9746550000000003,18.328,14885.90244,5.124982
973,MEX,2009,18.48,7.96375,5.479068,18.48,14532.386519999998,5.297357
974,MEX,2010,18.265,6.9,5.380876,18.265,15257.67356,4.156728
975,MEX,2011,18.820999999999998,6.667778,5.233573000000001,18.820999999999998,16546.64141,3.4073800000000003
976,MEX,2012,19.877,5.598333,4.952769,19.877,17220.06914,4.111508000000001
977,MEX,2013,19.655,5.6775,4.929466000000001,19.655,17461.79827,3.80639
978,MEX,2014,21.476999999999997,6.014167,4.828958,21.476999999999997,18167.51795,4.018617
979,MEX,2015,20.633000000000003,5.928333,4.352943,20.633000000000003,18438.04408,2.720641
980,MEX,2016,20.392,6.19375,3.8824379999999996,20.392,19506.64099,2.821708
981,MEX,2017,21.38,7.248333000000001,3.419046,21.38,20022.66121,6.041456
982,CHL,1990,5.579,0.0,7.7575,5.579,4735.818457,26.036479999999997
983,CHL,1991,6.125,0.0,8.155,6.125,5190.382584,21.78442
984,CHL,1992,5.864,0.0,6.665,5.864,5854.374218999999,15.4258
985,CHL,1993,5.18,0.0,6.5425,5.18,6299.643857999999,12.72776
986,CHL,1994,5.747999999999999,0.0,7.815,5.747999999999999,6684.533993999999,11.44312
987,CHL,1995,5.218999999999999,0.0,7.3025,5.218999999999999,7422.424790000001,8.232634
988,CHL,1996,5.257000000000001,0.0,6.325,5.257000000000001,8007.106277,7.359114999999999
989,CHL,1997,5.992000000000001,0.0,6.115,5.992000000000001,8631.577102,6.133866
990,CHL,1998,6.968999999999999,0.0,6.395,6.968999999999999,8984.41954,5.110244000000001
991,CHL,1999,7.277,0.0,10.1375,7.277,8956.789445,3.3368830000000003
992,CHL,2000,7.645,0.0,9.6675,7.645,9519.174318000001,3.8432730000000004
993,CHL,2001,7.9479999999999995,0.0,9.8525,7.9479999999999995,9937.064691,3.5691010000000003
994,CHL,2002,7.017,0.0,9.805,7.017,10292.918109999999,2.489398
995,CHL,2003,6.452999999999999,0.0,9.54,6.452999999999999,10793.77095,2.810177
996,CHL,2004,5.824,0.0,10.0075,5.824,11757.51189,1.0547389999999999
997,CHL,2005,5.178,6.049167,9.235,5.178,12667.85359,3.0525740000000003
998,CHL,2006,4.331,6.16,7.8,4.331,15685.218969999998,3.3920190000000003
999,CHL,2007,4.803,6.0875,7.13,4.803,16872.268790000002,4.4077980000000005
1000,CHL,2008,5.707000000000001,7.101189999999999,7.7925,5.707000000000001,16447.33384,8.716269
1001,CHL,2009,7.474,5.6652949999999995,9.675,7.474,16119.89398,0.3530467
1002,CHL,2010,6.834,6.252873999999999,8.15,6.834,18129.08799,1.410711
1003,CHL,2011,6.561,5.969645,7.125,6.561,20302.78871,3.341217
1004,CHL,2012,6.832999999999999,5.42557,6.545561,6.832999999999999,21446.53762,3.007448
1005,CHL,2013,7.172999999999999,5.308737000000001,6.0822199999999995,7.172999999999999,22352.530730000002,1.7895560000000001
1006,CHL,2014,7.254,4.7366150000000005,6.495096,7.254,22687.93302,4.718675
1007,CHL,2015,9.836,4.480221,6.328377,9.836,22593.27296,4.348773
1008,CHL,2016,8.763,4.405277,6.684913000000001,8.763,22624.82575,3.786194
1009,CHL,2017,9.658,4.2449580000000005,6.965175,9.658,23597.45722,2.182719
1010,LVA,1999,18.007,0.0,14.066670000000002,18.007,7397.573721,2.364815
1011,LVA,2000,18.823,0.0,14.34167,18.823,8032.560756999999,2.6542529999999998
1012,LVA,2001,19.453,7.573333,13.483329999999999,19.453,9034.459976,2.487044
1013,LVA,2002,19.588,5.408333,12.49167,19.588,10067.76976,1.938879
1014,LVA,2003,20.191,4.900833,11.64167,20.191,11027.13889,2.942643
1015,LVA,2004,20.575,4.8575,11.75,20.575,12239.433990000001,6.192384
1016,LVA,2005,19.316,3.875,10.05,19.316,13878.0254,6.748452
1017,LVA,2006,19.49,4.133333,7.0416669999999995,19.49,15799.473780000002,6.536199
1018,LVA,2007,20.098,5.2825,6.058333,20.098,18182.904130000003,10.09298
1019,LVA,2008,21.381,6.431667,7.741667,21.381,19516.07328,15.402320000000001
1020,LVA,2009,18.944000000000003,12.3575,17.566670000000002,18.944000000000003,16977.250509999998,3.534107
1021,LVA,2010,21.624000000000002,10.3375,19.475,21.624000000000002,17657.12067,-1.0846360000000002
1022,LVA,2011,19.741,5.9075,16.21667,19.741,19887.82981,4.370736
1023,LVA,2012,19.715,4.565,15.041670000000002,19.715,21414.63017,2.257789
1024,LVA,2013,19.714000000000002,3.34,11.875,19.714000000000002,22811.030740000002,-0.02945478
1025,LVA,2014,19.878,2.5083330000000004,10.85,19.878,23798.13612,0.6204923000000001
1026,LVA,2015,19.697,0.9633333000000001,9.883333,19.697,24970.78393,0.1742414
1027,LVA,2016,20.317,0.5341667,9.633333,20.317,26710.178630000002,0.1406308
1028,LVA,2017,21.125,0.8341666,8.708333,21.125,28679.77484,2.930369
1029,LTU,1999,24.996,0.0,14.641670000000001,24.996,7820.810678,0.7275505999999999
1030,LTU,2000,24.568,0.0,16.441670000000002,24.568,8449.106697,0.9816155000000001
1031,LTU,2001,24.266,8.153334,17.41667,24.266,9440.076441,1.3671200000000001
1032,LTU,2002,23.304000000000002,6.0625,13.775,23.304000000000002,10480.68738,0.2815066
1033,LTU,2003,22.572,5.3225,12.43333,22.572,12054.51688,-1.134309
1034,LTU,2004,23.276999999999997,4.5025,10.89167,23.276999999999997,13018.63815,1.164103
1035,LTU,2005,23.353,3.6991669999999996,8.316667,23.353,14510.68553,2.6584849999999998
1036,LTU,2006,22.405,4.080833,5.7916669999999995,22.405,16464.0649,3.7391199999999998
1037,LTU,2007,21.656999999999996,4.545833,4.258333,21.656999999999996,19074.832130000003,5.7371739999999996
1038,LTU,2008,21.146,5.6075,5.825,21.146,20721.10009,10.925889999999999
1039,LTU,2009,13.422,14.004170000000002,13.8,13.422,18134.1957,4.453044
1040,LTU,2010,12.623,5.566667,17.84167,12.623,20110.23516,1.3192139999999999
1041,LTU,2011,12.82,5.16,15.391670000000001,12.82,22884.929330000003,4.130276
1042,LTU,2012,12.875,4.830833,13.40833,12.875,24703.72883,3.089983
1043,LTU,2013,13.232999999999999,3.831667,11.8,13.232999999999999,26721.57981,1.047479
1044,LTU,2014,13.165999999999999,2.7925,10.725,13.165999999999999,28184.349130000002,0.10375799999999999
1045,LTU,2015,13.297,1.380833,9.133333,13.297,28842.24275,-0.8840974
1046,LTU,2016,13.404000000000002,0.8983333,7.9,13.404000000000002,30922.107210000002,0.9055251
1047,LTU,2017,13.055,0.31,7.116667,13.055,33826.75153,3.722889
